"SYMBOL","CURRENT_PRICE","SMA_20","SMA_50","SMA_100","SMA_200","ABOVE_20DMA","ABOVE_50DMA","ABOVE_100DMA","ABOVE_200DMA"
"20MICRONS",180.07,194.5475,196.727,210.3153,217.47735,FALSE,FALSE,FALSE,FALSE
"21STCENMGM",40.38,45.418,43.8018,48.0255,55.2204,FALSE,FALSE,FALSE,FALSE
"3IINFOLTD",14.91,15.821,16.7684,19.5053000000001,21.72715,FALSE,FALSE,FALSE,FALSE
"3MINDIA",33900,34888.25,34559.9,32361.3,30905.438,FALSE,FALSE,TRUE,TRUE
"3PLAND",35.13,36.8985,39.0756,42.0963,45.01875,FALSE,FALSE,FALSE,FALSE
"5PAISA",353.6,355.645,333.432,343.368,365.276249999999,FALSE,TRUE,TRUE,FALSE
"63MOONS",617.25,696.365,744.687000000001,821.2675,841.865749999999,FALSE,FALSE,FALSE,FALSE
"A2ZINFRA",14.12,14.8385,15.846,15.8531,14.0564,FALSE,FALSE,FALSE,TRUE
"AAATECH",107.12,98.3515000000001,88.3128,87.5161,86.8799000000001,TRUE,TRUE,TRUE,TRUE
"AAKASH",7.88,8.5455,8.77080000000001,8.9107,9.0306,FALSE,FALSE,FALSE,FALSE
"AAREYDRUGS",65.53,63.743,57.7246,50.2121,46.81555,TRUE,TRUE,TRUE,TRUE
"AARON",154.96,168.254,183.7772,213.4166,295.40705,FALSE,FALSE,FALSE,FALSE
"AARTIDRUGS",375.7,393.375,431.491,464.265,449.2245,FALSE,FALSE,FALSE,FALSE
"AARTIIND",346.45,361.0575,374.134,377.959499999999,408.326999999999,FALSE,FALSE,FALSE,FALSE
"AARTISURF",434.6,393.66,425.931,460.050500000001,511.1435,TRUE,TRUE,FALSE,FALSE
"AARVEEDEN",38.05,33.6735,29.065,27.756,28.2495,TRUE,TRUE,TRUE,TRUE
"AARVI",121.55,126.7315,126.6166,123.8002,115.7441,FALSE,FALSE,FALSE,TRUE
"AAVAS",1462.8,1464.49,1554.946,1594.212,1747.53775,FALSE,FALSE,FALSE,FALSE
"ABAN",44.96,45.034,48.7762,49.0404999999999,59.4667,FALSE,FALSE,FALSE,FALSE
"ABB",4755.5,5049.45,5095.25000000001,5133.924,5398.68949999999,FALSE,FALSE,FALSE,FALSE
"ABBOTINDIA",27725,28089.5,28911.9,29975.05,30853.80025,FALSE,FALSE,FALSE,FALSE
"ABCAPITAL",354.5,358.1325,345.008,317.183,272.8215,FALSE,TRUE,TRUE,TRUE
"ABFRL",63.69,73.8325000000001,76.9560000000004,80.2515,119.365,FALSE,FALSE,FALSE,FALSE
"ABSLAMC",774.25,802.297500000001,769.928,805.347499999999,770.916750000001,FALSE,TRUE,FALSE,TRUE
"ABSLBANETF",60.47,60.827,60.3094,58.5002,57.10185,FALSE,TRUE,TRUE,TRUE
"ABSLNN50ET",70.62,72.0015,72.3127999999999,71.6914,70.1456000000001,FALSE,FALSE,FALSE,TRUE
"ACC",1728.2,1741.175,1806.306,1823.139,1869.047,FALSE,FALSE,FALSE,FALSE
"ACCELYA",1336.8,1319.385,1329.166,1387.626,1378.58,TRUE,TRUE,FALSE,FALSE
"ACCURACY",4.86,5.46250000000002,5.94519999999995,6.46069999999999,7.28884999999998,FALSE,FALSE,FALSE,FALSE
"ACE",806.95,899.8625,966.295,1019.7965,1112.61325,FALSE,FALSE,FALSE,FALSE
"ACEINTEG",19.89,21.242,22.3112,23.3854,24.31345,FALSE,FALSE,FALSE,FALSE
"ACI",548.35,530.0675,561.772000000001,617.883000000001,618.740749999999,TRUE,FALSE,FALSE,FALSE
"ADANIENT",2086.4,2196.29,2308.586,2366.073,2413.21775,FALSE,FALSE,FALSE,FALSE
"ADANIGREEN",904.3,972.8,1020.896,1008.6605,990.078000000001,FALSE,FALSE,FALSE,FALSE
"ADANIPORTS",1414.2,1454.125,1469.976,1428.205,1383.82475,FALSE,FALSE,FALSE,TRUE
"ADANIPOWER",140.92,143.0285,148.0656,284.8798,420.6859,FALSE,FALSE,FALSE,FALSE
"ADFFOODS",183.72,198.3025,207.9056,214.4641,231.75675,FALSE,FALSE,FALSE,FALSE
"ADORWELD",852.45,866.085,898.242000000001,1018.372,1184.2225,FALSE,FALSE,FALSE,FALSE
"ADROITINFO",9.91,10.002,10.4808,10.6527,11.0717,FALSE,FALSE,FALSE,FALSE
"ADSL",123.82,141.618,158.1016,167.2461,176.95645,FALSE,FALSE,FALSE,FALSE
"ADVANIHOTR",60.09,57.3670000000001,57.0488000000001,58.3498000000002,59.4436000000002,TRUE,TRUE,TRUE,TRUE
"ADVENZYMES",271.95,294.3975,307.27,315.027499999999,311.1125,FALSE,FALSE,FALSE,FALSE
"AEGISCHEM",791.15,670.215,579.103,490.14,414.735749999999,TRUE,TRUE,TRUE,TRUE
"AETHER",979.35,943.87,871.044,809.027,801.168,TRUE,TRUE,TRUE,TRUE
"AFFLE",1609.4,1724.79,1737.934,1853.632,1803.2415,FALSE,FALSE,FALSE,FALSE
"AGARIND",696.45,703.0375,764.667,826.897,904.861249999999,FALSE,FALSE,FALSE,FALSE
"AGI",661.35,706.9625,752.827,814.877,819.58875,FALSE,FALSE,FALSE,FALSE
"AGRITECH",129.53,125.102000000001,128.8774,135.3151,143.46975,TRUE,TRUE,FALSE,FALSE
"AGROPHOS",37.26,38.532,40.1098,37.9435,36.2,FALSE,FALSE,FALSE,TRUE
"AGSTRA",51.06,61.106,70.235,83.3204,83.9111000000002,FALSE,FALSE,FALSE,FALSE
"AHL",192.5,221.225,283.126,338.7575,412.911500000001,FALSE,FALSE,FALSE,FALSE
"AHLADA",51.04,51.7045000000001,53.587,56.7307,60.9659999999999,FALSE,FALSE,FALSE,FALSE
"AHLEAST",132.28,138.039,140.2938,146.4069,145.8703,FALSE,FALSE,FALSE,FALSE
"AHLUCONT",874.65,926.577499999999,943.751999999999,949.47,936.942750000001,FALSE,FALSE,FALSE,FALSE
"AIAENG",3758.2,3901.415,3729.104,3435.501,3362.97125,FALSE,TRUE,TRUE,TRUE
"AIRAN",14.6,16.9995,19.485,22.3896,25.2225,FALSE,FALSE,FALSE,FALSE
"AIROLAM",90.49,97.8874999999999,101.4484,104.8631,103.2864,FALSE,FALSE,FALSE,FALSE
"AJANTPHARM",2717.6,2755.265,2621.694,2575.484,2601.08625,FALSE,TRUE,TRUE,TRUE
"AJMERA",150.95,729.91,896.947,936.011500000001,904.9915,FALSE,FALSE,FALSE,FALSE
"AJOONI",3.84,4.18850000000001,4.6076,4.9319,5.3812,FALSE,FALSE,FALSE,FALSE
"AKASH",24.12,26.392,26.6256,27.3721,27.5482,FALSE,FALSE,FALSE,FALSE
"AKG",13.19,12.558,12.5498,12.687,13.05315,TRUE,TRUE,TRUE,TRUE
"AKSHARCHEM",227.72,232.671,248.9794,259.7762,255.7357,FALSE,FALSE,FALSE,FALSE
"AKSHOPTFBR",5.62,6.126,6.6574,7.2115,8.458,FALSE,FALSE,FALSE,FALSE
"AKZOINDIA",2934.6,3199.56,3290.964,3338.085,3404.85975,FALSE,FALSE,FALSE,FALSE
"ALANKIT",9.68,10.3815,10.982,12.2314,13.63245,FALSE,FALSE,FALSE,FALSE
"ALBERTDAVD",686.4,732.025,783.623000000001,791.861,821.333499999999,FALSE,FALSE,FALSE,FALSE
"ALEMBICLTD",93.54,98.2265,99.3826000000001,101.4772,105.26375,FALSE,FALSE,FALSE,FALSE
"ALICON",693.55,790.6475,857.762999999998,853.1695,831.515000000001,FALSE,FALSE,FALSE,FALSE
"ALKALI",72.54,77.398,82.0782,86.3037,89.44035,FALSE,FALSE,FALSE,FALSE
"ALKEM",5758.5,5698.65,5670.05000000001,5539.005,5254.61174999999,TRUE,TRUE,TRUE,TRUE
"ALKYLAMINE",1597.8,1591.255,1694.282,1849.582,1904.11175,TRUE,FALSE,FALSE,FALSE
"ALLCARGO",9.31,10.8740000000002,20.8922000000001,26.9764999999998,29.47505,FALSE,FALSE,FALSE,FALSE
"ALLSEC",1084.2,1120.8825,1087.716,1088.8965,909.0595,FALSE,FALSE,FALSE,TRUE
"ALMONDZ",15.65,16.9075,17.2752,18.2949,20.0326000000001,FALSE,FALSE,FALSE,FALSE
"ALPA",65.22,74.605,79.9762,86.611,95.3420499999999,FALSE,FALSE,FALSE,FALSE
"ALPHAGEO",204.56,220.212,233.4422,242.394,286.57175,FALSE,FALSE,FALSE,FALSE
"ALPSINDUS",2.87,2.037,2.2274,2.2292,1.9926,TRUE,TRUE,TRUE,TRUE
"AMARAJABAT",604.15,635.9325,636.369,640.1955,615.28375,FALSE,FALSE,FALSE,FALSE
"AMBER",5732,6339.72499999999,6964.88,7411.14,7116.6725,FALSE,FALSE,FALSE,FALSE
"AMBICAAGAR",24.43,25.2015,25.4852,25.9008,27.09165,FALSE,FALSE,FALSE,FALSE
"AMBIKCO",1238.6,1219.415,1268.894,1355.067,1423.02475,TRUE,FALSE,FALSE,FALSE
"AMBUJACEM",546.6,548.11,551.607,562.425,561.66775,FALSE,FALSE,FALSE,FALSE
"AMDIND",45.19,47.22,52.2348,53.2999,51.2372500000001,FALSE,FALSE,FALSE,FALSE
"AMIORG",1176.3,1169.58,1742.847,1986.0235,1880.37525,TRUE,FALSE,FALSE,FALSE
"AMJLAND",44.72,49.8069999999999,52.02,53.754,54.8526,FALSE,FALSE,FALSE,FALSE
"AMRUTANJAN",626.85,638.72,675.562999999999,698.7395,693.31975,FALSE,FALSE,FALSE,FALSE
"ANANDRATHI",3008.3,3063.06,3026.73399999999,2978.268,2502.3875,FALSE,FALSE,TRUE,TRUE
"ANANTRAJ",537.7,549.8975,581.935999999999,590.741000000001,556.7535,FALSE,FALSE,FALSE,FALSE
"ANDHRAPAP",64.2,65.4624999999999,69.1692000000002,73.7681000000001,75.4274000000001,FALSE,FALSE,FALSE,FALSE
"ANDHRSUGAR",69.19,73.1225,76.809,77.4038000000001,76.3612,FALSE,FALSE,FALSE,FALSE
"ANDREWYU",31.35,34.68,31.948,28.3095,25.55825,FALSE,FALSE,TRUE,TRUE
"ANGELONE",2566.6,2491.2,2593.70399999999,2478.32,2562.63550000001,TRUE,FALSE,TRUE,TRUE
"ANIKINDS",49.69,49.7655,61.3943999999998,70.3183,83.9196,FALSE,FALSE,FALSE,FALSE
"ANMOL",12.63,13.5994999999999,14.3978000000001,15.0956999999999,15.97455,FALSE,FALSE,FALSE,FALSE
"ANTGRAPHIC",0.94,0.9865,1.001,1.0487,1.08475,FALSE,FALSE,FALSE,FALSE
"ANUP",1875.3,2124.41,2242.99,2284.933,2597.3125,FALSE,FALSE,FALSE,FALSE
"ANURAS",1239.5,1306.415,1210.632,1158.451,1069.72025,FALSE,TRUE,TRUE,TRUE
"APARINDS",7214.5,8019.425,8554.36,8479.975,7892.19750000002,FALSE,FALSE,FALSE,FALSE
"APCL",142.8,131.1375,126.073,130.5192,133.6768,TRUE,TRUE,TRUE,TRUE
"APCOTEXIND",355.3,361.1325,377.572,383.9695,372.9915,FALSE,FALSE,FALSE,FALSE
"APEX",272.9,277.8975,274.7328,253.0217,240.539,FALSE,FALSE,TRUE,TRUE
"APLAPOLLO",1976,1889.36,1812.05,1746.973,1711.93575,TRUE,TRUE,TRUE,TRUE
"APLLTD",769.4,819.08,874.151,908.441999999999,926.365500000001,FALSE,FALSE,FALSE,FALSE
"APOLLO",232.3,248.165,263.223,274.1316,215.6662,FALSE,FALSE,FALSE,TRUE
"APOLLOHOSP",6797,7138,7346.92,7542.485,7281.0745,FALSE,FALSE,FALSE,FALSE
"APOLLOPIPE",258.95,288.375,295.745999999999,334.97,373.168250000002,FALSE,FALSE,FALSE,FALSE
"APOLLOTYRE",503.85,510.565,515.073,495.684,475.18925,FALSE,FALSE,TRUE,TRUE
"APOLSINHOT",1273.5,1257.145,1277.992,1325.693,1322.175,TRUE,FALSE,FALSE,FALSE
"APTECHT",83.74,90.6200000000001,99.0529999999993,117.4326,132.9385,FALSE,FALSE,FALSE,FALSE
"APTUS",265.15,278.56,285.600000000001,307.2645,315.687,FALSE,FALSE,FALSE,FALSE
"ARCHIDPLY",83.09,88.1075,92.0589999999999,97.0113000000001,97.3178999999999,FALSE,FALSE,FALSE,FALSE
"ARCHIES",16.53,17.829,18.7768,19.5877,20.41725,FALSE,FALSE,FALSE,FALSE
"ARENTERP",43.85,45.056,47.9706,47.9311,48.59085,FALSE,FALSE,FALSE,FALSE
"ARIES",306.2,318.6,343.719,371.419500000001,345.1582,FALSE,FALSE,FALSE,FALSE
"ARIHANTCAP",78.56,89.3845,95.8302000000001,101.6557,89.8764000000001,FALSE,FALSE,FALSE,FALSE
"ARIHANTSUP",293.2,318.6375,354.278,381.979,386.204,FALSE,FALSE,FALSE,FALSE
"ARMANFIN",1630.6,1528.565,1591.948,1541.073,1552.06775,TRUE,TRUE,TRUE,TRUE
"AROGRANITE",28.21,29.9675000000001,32.1814,34.5644999999999,36.1383000000001,FALSE,FALSE,FALSE,FALSE
"ARROWGREEN",444.05,492.240000000001,537.276,558.8625,684.584749999999,FALSE,FALSE,FALSE,FALSE
"ARTEMISMED",230.3,262.5475,264.6806,250.7663,254.05355,FALSE,FALSE,FALSE,FALSE
"ARTNIRMAN",42.58,46.1395,50.479,49.5788,55.76685,FALSE,FALSE,FALSE,FALSE
"ARVIND",302.4,308.89,325.844,313.8995,331.775250000001,FALSE,FALSE,FALSE,FALSE
"ARVINDFASN",449.45,477.9525,495.217,511.8995,481.23575,FALSE,FALSE,FALSE,FALSE
"ARVSMART",509.25,574.3375,593.337,607.708000000001,640.164,FALSE,FALSE,FALSE,FALSE
"ASAHIINDIA",961.3,969.505,980.962,928.053,832.584499999999,FALSE,FALSE,TRUE,TRUE
"ASAHISONG",231.6,246.695,257.253000000001,280.4205,306.65975,FALSE,FALSE,FALSE,FALSE
"ASAL",414,461.3675,496.637,506.6875,513.043250000001,FALSE,FALSE,FALSE,FALSE
"ASALCBR",811.8,900.995,976.915,998.4785,1077.33775,FALSE,FALSE,FALSE,FALSE
"ASHAPURMIN",750.75,821.36,735.805,666.116,539.940250000001,FALSE,TRUE,TRUE,TRUE
"ASHIANA",291.95,289.5625,290.437,297.862,303.097000000001,TRUE,TRUE,FALSE,FALSE
"ASHIMASYN",16.33,17.9475,19.1318,21.5024,26.1884,FALSE,FALSE,FALSE,FALSE
"ASHOKA",144.54,159.0575,175.6672,181.3588,190.81305,FALSE,FALSE,FALSE,FALSE
"ASHOKLEY",190.28,180.554,161.1748,147.5265,179.5046,TRUE,TRUE,TRUE,TRUE
"ASIANENE",252.5,269.015,296.553,322.631,310.36945,FALSE,FALSE,FALSE,FALSE
"ASIANHOTNR",313.05,321.2675,324.759,328.303,267.5211,FALSE,FALSE,FALSE,TRUE
"ASIANPAINT",2703.8,2783.48000000001,2775.71,2624.745,2487.83075,FALSE,FALSE,TRUE,TRUE
"ASIANTILES",73.07,71.483,67.9153999999999,62.8662,58.43985,TRUE,TRUE,TRUE,TRUE
"ASPINWALL",225.85,230.929,243.9208,255.9359,265.76255,FALSE,FALSE,FALSE,FALSE
"ASTEC",593.8,672.497500000001,702.695000000001,755.663999999998,766.806249999999,FALSE,FALSE,FALSE,FALSE
"ASTERDM",576.3,605.15,645.507999999999,643.8865,595.61875,FALSE,FALSE,FALSE,FALSE
"ASTRAL",1413.2,1436.24,1460.676,1435.728,1424.96525,FALSE,FALSE,FALSE,FALSE
"ASTRAMICRO",917.5,948.145,973.834,1014.173,976.502,FALSE,FALSE,FALSE,FALSE
"ASTRAZEN",8347,8547.825,8936.83,8930.065,8839.87599999999,FALSE,FALSE,FALSE,FALSE
"ASTRON",5.02,5.76850000000002,7.21199999999995,10.5163,13.4767,FALSE,FALSE,FALSE,FALSE
"ATFL",785.6,809.579999999999,816.284,879.0165,862.0365,FALSE,FALSE,FALSE,FALSE
"ATGL",548,565.737499999998,593.627,607.577999999999,622.378250000001,FALSE,FALSE,FALSE,FALSE
"ATUL",5772.5,6008.525,5929.78,6089.07,6394.941,FALSE,FALSE,FALSE,FALSE
"ATULAUTO",398.4,436.27,453.2,467.0355,467.183,FALSE,FALSE,FALSE,FALSE
"AUBANK",1000.55,995.9425,946.691,846.8985,772.866750000001,TRUE,TRUE,TRUE,TRUE
"AURIONPRO",949.6,1050.005,1091.43,1171.312,1306.6895,FALSE,FALSE,FALSE,FALSE
"AUROPHARMA",1145.3,1182.175,1183.56,1131.531,1142.999,FALSE,FALSE,TRUE,TRUE
"AURUM",189.39,183.9255,174.2988,173.5132,180.27805,TRUE,TRUE,TRUE,TRUE
"AUSOMENT",147.18,124.2925,113.2708,109.9275,104.8188,TRUE,TRUE,TRUE,TRUE
"AUTOAXLES",1944.5,1906.39,1785.28,1756.532,1748.47475,TRUE,TRUE,TRUE,TRUE
"AUTOBEES",278.55,286.795,283.1396,276.304,255.30305,FALSE,FALSE,TRUE,TRUE
"AUTOIND",74.72,74.8889999999999,71.4901999999999,72.3241,75.6081500000001,FALSE,TRUE,TRUE,FALSE
"AVADHSUGAR",326.25,351.145,374.986999999999,405.105500000001,453.131750000001,FALSE,FALSE,FALSE,FALSE
"AVANTIFEED",778.1,820.605,790.363999999999,731.2435,765.434,FALSE,FALSE,TRUE,TRUE
"AVROIND",128.31,123.5225,126.9332,136.8288,149.3389,TRUE,TRUE,FALSE,FALSE
"AVTNPL",64.73,66.0945000000001,68.2315999999999,70.3261,67.40815,FALSE,FALSE,FALSE,FALSE
"AWHCL",501.6,482.8475,483.505,525.606499999999,554.35875,TRUE,TRUE,FALSE,FALSE
"AWL",210.03,227.9065,251.7296,255.9068,260.6292,FALSE,FALSE,FALSE,FALSE
"AXISBANK",1294.8,1283.39,1266.15,1194.287,1173.44775,TRUE,TRUE,TRUE,TRUE
"AXISBNKETF",608.35,612.27,607.138,588.9786,575.09335,FALSE,TRUE,TRUE,TRUE
"AXISBPSETF",13.11,13.102,13.0652,12.9917999999999,12.82085,TRUE,TRUE,TRUE,TRUE
"AXISCADES",1101.2,1506.52,1079.508,799.227499999999,682.7855,FALSE,TRUE,TRUE,TRUE
"AXISCETF",120.42,124.104,126.1932,126.0747,121.3344,FALSE,FALSE,FALSE,FALSE
"AXISGOLD",125.27,116.2385,108.4956,100.9107,90.565,TRUE,TRUE,TRUE,TRUE
"AXISHCETF",143.24,148.051,149.6044,148.977,146.0901,FALSE,FALSE,FALSE,FALSE
"AXISILVER",288.7,244.1965,191.6498,162.9142,132.99335,TRUE,TRUE,TRUE,TRUE
"AXISNIFTY",278.06,283.829,284.4654,279.4562,273.1877,FALSE,FALSE,FALSE,TRUE
"AXISTECETF",418.52,416.218,406.0344,394.1202,394.96105,TRUE,TRUE,TRUE,TRUE
"AXITA",11.1,9.27199999999997,8.76379999999998,8.81139999999996,9.2357,TRUE,TRUE,TRUE,TRUE
"AYMSYNTEX",148.08,161.731,166.4776,178.0178,200.3261,FALSE,FALSE,FALSE,FALSE
"BAGFILMS",5.75,6.17450000000001,6.4568,6.57019999999999,7.55969999999998,FALSE,FALSE,FALSE,FALSE
"BAJAJ-AUTO",9370,9398.35,9133.40999999999,9004.96,8615.27225,FALSE,TRUE,TRUE,TRUE
"BAJAJCON",296.9,270.835,273.0098,257.1785,223.0492,TRUE,TRUE,TRUE,TRUE
"BAJAJELEC",393.2,452.795000000001,480.399,523.6085,572.487500000002,FALSE,FALSE,FALSE,FALSE
"BAJAJFINSV",1993.1,2022.975,2055.3,2036.74,2014.0025,FALSE,FALSE,FALSE,FALSE
"BAJAJHCARE",359.8,398.9225,423.677,436.94,495.916500000001,FALSE,FALSE,FALSE,FALSE
"BAJAJHIND",16.26,17.994,19.7894,20.5619,21.68855,FALSE,FALSE,FALSE,FALSE
"BAJAJHLDNG",10735,10963.85,11544.4,12261.89,12667.79625,FALSE,FALSE,FALSE,FALSE
"BAJFINANCE",942.85,971.817499999998,1007.997,988.668500000001,3425.35975,FALSE,FALSE,FALSE,FALSE
"BALAJITELE",94.51,103.4115,111.6886,107.9117,89.6558,FALSE,FALSE,FALSE,TRUE
"BALAMINES",1210.4,1162.62,1217.896,1341.907,1408.09525,TRUE,FALSE,FALSE,FALSE
"BALAXI",25.11,27.1795,33.9403999999999,39.5737000000005,47.3491,FALSE,FALSE,FALSE,FALSE
"BALKRISIND",2426.5,2380.02,2352.352,2355.252,2460.31299999999,TRUE,TRUE,TRUE,FALSE
"BALMLAWRIE",172.27,177.3195,185.9734,200.563,203.02195,FALSE,FALSE,FALSE,FALSE
"BALPHARMA",68.45,71.9945,75.8599999999999,81.1311000000001,90.1146500000001,FALSE,FALSE,FALSE,FALSE
"BALRAMCHIN",403.75,427.84,443.619,479.2765,526.45325,FALSE,FALSE,FALSE,FALSE
"BANARBEADS",103.56,120.34,129.1304,124.3833,123.12325,FALSE,FALSE,FALSE,FALSE
"BANARISUG",3596,3605.225,3608.13799999999,3611.56,3752.98225,FALSE,FALSE,FALSE,FALSE
"BANCOINDIA",576.55,664.3,709.801999999999,700.3875,602.57075,FALSE,FALSE,FALSE,FALSE
"BANDHANBNK",142.46,144.1455,149.97,157.6769,162.69595,FALSE,FALSE,FALSE,FALSE
"BANG",43.91,47.1875000000001,51.0776,51.6077,53.05425,FALSE,FALSE,FALSE,FALSE
"BANKA",63.23,64.6605000000001,73.6138,80.9056000000001,77.1744999999998,FALSE,FALSE,FALSE,FALSE
"BANKBARODA",305.3,300.05,291.668,270.641,254.42795,TRUE,TRUE,TRUE,TRUE
"BANKBEES",610.97,614.371,609.3422,591.1953,577.1024,FALSE,TRUE,TRUE,TRUE
"BANKINDIA",166.42,149.8545,146.4804,132.9219,123.73385,TRUE,TRUE,TRUE,TRUE
"BANSWRAS",105.36,109.402,115.427,121.1428,130.8193,FALSE,FALSE,FALSE,FALSE
"BARBEQUE",224.87,238.824,255.2856,285.407300000001,307.37615,FALSE,FALSE,FALSE,FALSE
"BASF",3648.2,3789.735,4108.544,4347.2,4581.51825000001,FALSE,FALSE,FALSE,FALSE
"BASML",22.45,25.28,27.0714,27.4391,29.96525,FALSE,FALSE,FALSE,FALSE
"BATAINDIA",875.5,928.8025,987.881,1081.3175,1152.6615,FALSE,FALSE,FALSE,FALSE
"BAYERCROP",4365.7,4450.73,4565.262,4881.736,5170.40649999999,FALSE,FALSE,FALSE,FALSE
"BBETF0432",1300.07,1310.29,1310.0546,1300.28,1285.7415,FALSE,FALSE,FALSE,TRUE
"BBL",2504.7,2740.015,2856.51,2953.421,2971.05625,FALSE,FALSE,FALSE,FALSE
"BBOX",503.9,525.03,533.98,526.926000000001,497.6655,FALSE,FALSE,FALSE,TRUE
"BBTC",1780.6,1836.95,1876.414,1878.415,1890.82349999999,FALSE,FALSE,FALSE,FALSE
"BBTCL",195.94,192.887,197.9214,198.9183,180.6706,TRUE,FALSE,FALSE,TRUE
"BCG",9.14,10.214,11.883,13.3997999999999,15.32065,FALSE,FALSE,FALSE,FALSE
"BCLIND",28.3,30.758,34.1417999999997,37.4824000000004,39.1004000000001,FALSE,FALSE,FALSE,FALSE
"BDL",1451.2,1484.41,1502.626,1513.442,1587.34175,FALSE,FALSE,FALSE,FALSE
"BEARDSELL",27.67,29.3145,31.3056,31.3133,30.4402,FALSE,FALSE,FALSE,FALSE
"BECTORFOOD",220.55,393.413500000001,941.029399999999,1145.1967,1311.89235,FALSE,FALSE,FALSE,FALSE
"BEDMUTHA",107.49,110.614,113.3338,125.4081,141.1958,FALSE,FALSE,FALSE,FALSE
"BEL",417.3,406.62,411.544,402.744,381.00195,TRUE,TRUE,TRUE,TRUE
"BEML",1682.6,1775.86,2105.582,3148.975,3462.04825,FALSE,FALSE,FALSE,FALSE
"BEPL",82.51,87.2075,91.6493999999999,97.8625,105.01455,FALSE,FALSE,FALSE,FALSE
"BERGEPAINT",507.8,525.6375,545.762,541.129499999999,547.2885,FALSE,FALSE,FALSE,FALSE
"BESTAGRO",22.25,327.725,331.449,352.2185,430.561250000001,FALSE,FALSE,FALSE,FALSE
"BFINVEST",381.95,401.9975,433.077,450.816,472.972,FALSE,FALSE,FALSE,FALSE
"BFUTILITIE",733.05,797.774999999999,789.219,785.825,778.454500000001,FALSE,FALSE,FALSE,FALSE
"BGRENERGY",342.2,219.26,116.605,102.5494,89.3757,TRUE,TRUE,TRUE,TRUE
"BHAGCHEM",207.33,218.3985,235.484000000001,249.506999999999,273.033249999998,FALSE,FALSE,FALSE,FALSE
"BHAGERIA",159.3,172.72,187.2844,186.5387,182.3611,FALSE,FALSE,FALSE,FALSE
"BHAGYANGR",159.21,132.6105,102.002,88.2116000000002,89.5634500000002,TRUE,TRUE,TRUE,TRUE
"BHANDARI",3.93,4.0135,4.2578,4.56829999999999,4.92035000000001,FALSE,FALSE,FALSE,FALSE
"BHARATFORG",1431.5,1439.715,1404.06,1302.323,1250.5115,FALSE,TRUE,TRUE,TRUE
"BHARATGEAR",112.35,110.8805,99.7595999999998,95.2446000000002,88.0794500000001,TRUE,TRUE,TRUE,TRUE
"BHARATRAS",1633.5,3276.15,7609.76,8931.57,9546.359,FALSE,FALSE,FALSE,FALSE
"BHARATWIRE",169.94,177.152,184.9024,178.8872,186.74305,FALSE,FALSE,FALSE,FALSE
"BHARTIARTL",2002.2,2055.88,2081.99,2002.405,1931.2525,FALSE,FALSE,FALSE,TRUE
"BHEL",251.55,276.1025,275.4792,251.5481,245.52945,FALSE,FALSE,TRUE,TRUE
"BIGBLOC",62.08,68.4715,60.7437999999999,58.0900000000001,61.1892499999997,FALSE,TRUE,TRUE,TRUE
"BIKAJI",672.7,709.8925,714.399,736.797,730.235,FALSE,FALSE,FALSE,FALSE
"BIL",674.55,704.1925,781.476,809.829,696.902,FALSE,FALSE,FALSE,FALSE
"BIOCON",373,380.655,387.683,372.271,361.003,FALSE,FALSE,TRUE,TRUE
"BIOFILCHEM",29.88,32.769,35.8956,40.3506,44.9306,FALSE,FALSE,FALSE,FALSE
"BIRLACABLE",125.81,133.0545,143.6904,157.3064,164.1193,FALSE,FALSE,FALSE,FALSE
"BIRLACORPN",1050.4,1068.12,1119.392,1184.956,1224.45475,FALSE,FALSE,FALSE,FALSE
"BIRLAMONEY",122.66,138.3915,149.5436,162.0619,175.076,FALSE,FALSE,FALSE,FALSE
"BLBLIMITED",13.74,13.89,15.3606,15.6395,15.39995,FALSE,FALSE,FALSE,FALSE
"BLISSGVS",154.69,163.986,160.9106,159.1964,148.24725,FALSE,FALSE,FALSE,TRUE
"BLKASHYAP",47.88,49.367,51.6077999999999,58.7792999999999,61.9433000000001,FALSE,FALSE,FALSE,FALSE
"BLS",284.15,307.1475,315.18,334.3255,356.527,FALSE,FALSE,FALSE,FALSE
"BLUEDART",5327,5439.9,5747.16,5725.84499999999,6088.002,FALSE,FALSE,FALSE,FALSE
"BLUESTARCO",1709.3,1780.45,1798.872,1853.088,1817.59675,FALSE,FALSE,FALSE,FALSE
"BODALCHEM",47.57,50.9760000000001,54.5446,59.4245,65.0371,FALSE,FALSE,FALSE,FALSE
"BOMDYEING",114.76,125.3955,141.1328,157.9541,153.58975,FALSE,FALSE,FALSE,FALSE
"BOROLTD",253.5,279.1925,309.872,326.3705,332.69125,FALSE,FALSE,FALSE,FALSE
"BORORENEW",523.65,525.0975,584.398,588.617,565.813,FALSE,FALSE,FALSE,FALSE
"BOSCHLTD",35710,37254.25,37089.2,38234,35154.99925,FALSE,FALSE,FALSE,TRUE
"BPCL",354.15,362.78,362.625,344.226,328.836,FALSE,FALSE,TRUE,TRUE
"BPL",59.16,61.1759999999999,64.7888000000001,72.3305000000001,76.86565,FALSE,FALSE,FALSE,FALSE
"BRIGADE",779.8,856.3425,910.403,925.496999999999,993.265750000001,FALSE,FALSE,FALSE,FALSE
"BRITANNIA",5932,5954.025,5910.32,5896.51,5683.40950000001,FALSE,TRUE,TRUE,TRUE
